,time,model,driving,connected,soc,charge_need,cadaster
11,12,Tesla Model S,True,False,72.5,0.0,79502:003:0003
12,13,Tesla Model S,True,False,70.37541873647311,0.0,79502:003:0003
13,14,Tesla Model S,False,True,69.50041873647311,2.999581263526892,79502:003:0003
14,15,Tesla Model S,False,True,72.5,0.0,79502:003:0003
15,16,Tesla Model S,False,True,72.5,0.0,79502:003:0003
16,17,Tesla Model S,True,False,72.5,0.0,79502:003:0003
17,18,Tesla Model S,False,True,59.37309864865631,13.12690135134369,79502:003:0003
18,19,Tesla Model S,False,True,72.5,0.0,79504:076:0016
19,20,Tesla Model S,False,True,72.5,0.0,79504:076:0016
20,21,Tesla Model S,False,True,72.5,0.0,79504:076:0016
21,22,Tesla Model S,True,False,72.5,0.0,79504:076:0016
22,23,Tesla Model S,False,True,65.71494373057581,6.785056269424189,79504:076:0016
23,24,Tesla Model S,True,False,72.5,0.0,79504:076:0016
0,1,Tesla Model S,False,True,36.25,16.5,79512:048:0064
1,2,Tesla Model S,False,True,52.75,16.5,79512:048:0064
2,3,Tesla Model S,False,True,69.25,3.25,79512:048:0064
3,4,Tesla Model S,False,True,72.5,0.0,79512:048:0064
4,5,Tesla Model S,True,False,72.5,0.0,79512:048:0064
5,6,Tesla Model S,False,True,62.221946870563436,10.278053129436564,79512:048:0064
6,7,Tesla Model S,True,False,72.5,0.0,79301:001:0705
7,8,Tesla Model S,True,False,71.625,0.0,79301:001:0705
8,9,Tesla Model S,True,False,70.75,0.0,79301:001:0705
9,10,Tesla Model S,False,True,64.36065896287147,8.139341037128531,79301:001:0705
10,11,Tesla Model S,True,False,72.5,0.0,79301:001:0705
11,12,Tesla Model S,False,True,71.625,0.875,79301:001:0705
12,13,Tesla Model S,False,True,72.5,0.0,79301:001:0705
13,14,Tesla Model S,True,False,72.5,0.0,79301:001:0705
14,15,Tesla Model S,False,True,66.56265211013037,5.937347889869628,79301:001:0705
15,16,Tesla Model S,True,False,72.5,0.0,79301:001:0705
16,17,Tesla Model S,True,False,68.22641732546704,0.0,79301:001:0705
17,18,Tesla Model S,False,True,65.78741555290907,6.712584447090933,79301:001:0705
18,19,Tesla Model S,False,True,72.5,0.0,79512:048:0064
19,20,Tesla Model S,True,False,72.5,0.0,79512:048:0064
20,21,Tesla Model S,False,True,71.625,0.875,79512:048:0064
21,22,Tesla Model S,False,True,72.5,0.0,79512:048:0064
22,23,Tesla Model S,True,False,72.5,0.0,79512:048:0064
23,24,Tesla Model S,False,True,62.50531569856098,9.994684301439023,79512:048:0064
0,1,Renault Zoe,False,True,36.25,4.75,79501:019:0007
1,2,Renault Zoe,False,True,41.0,0.0,79501:019:0007
2,3,Renault Zoe,False,True,41.0,0.0,79501:019:0007
3,4,Renault Zoe,False,True,41.0,0.0,79501:019:0007
4,5,Renault Zoe,False,True,41.0,0.0,79501:019:0007
5,6,Renault Zoe,False,True,41.0,0.0,79501:019:0007
6,7,Renault Zoe,True,False,41.0,0.0,79516:023:0009
7,8,Renault Zoe,False,True,40.18,0.8200000000000003,79516:023:0009
8,9,Renault Zoe,True,False,41.0,0.0,79516:023:0009
9,10,Renault Zoe,True,False,35.137568608703575,0.0,79516:023:0009
10,11,Renault Zoe,False,True,28.910654627680735,12.089345372319265,79516:023:0009
11,12,Renault Zoe,True,False,41.0,0.0,79516:023:0009
12,13,Renault Zoe,False,True,40.18,0.8200000000000003,79516:023:0009
13,14,Renault Zoe,False,True,41.0,0.0,79516:023:0009
14,15,Renault Zoe,False,True,41.0,0.0,79516:023:0009
15,16,Renault Zoe,False,True,41.0,0.0,79516:023:0009
16,17,Renault Zoe,False,True,41.0,0.0,79516:023:0009
17,18,Renault Zoe,True,False,41.0,0.0,79516:023:0009
18,19,Renault Zoe,False,True,40.18,0.8200000000000003,79501:019:0007
19,20,Renault Zoe,True,False,41.0,0.0,79501:019:0007
20,21,Renault Zoe,False,True,33.779847130178105,7.220152869821895,79501:019:0007
21,22,Renault Zoe,True,False,41.0,0.0,79501:019:0007
22,23,Renault Zoe,False,True,37.26352283320246,3.736477166797542,79501:019:0007
23,24,Renault Zoe,False,True,41.0,0.0,79501:019:0007
0,1,Tesla Model S,False,True,36.25,16.5,79301:001:0158
1,2,Tesla Model S,False,True,52.75,16.5,79301:001:0158
2,3,Tesla Model S,False,True,69.25,3.25,79301:001:0158
3,4,Tesla Model S,False,True,72.5,0.0,79301:001:0158
4,5,Tesla Model S,True,False,72.5,0.0,79301:001:0158
5,6,Tesla Model S,False,True,68.26795574141848,4.232044258581524,79301:001:0158
6,7,Tesla Model S,True,False,72.5,0.0,79515:005:0051
7,8,Tesla Model S,True,False,71.625,0.0,79515:005:0051
8,9,Tesla Model S,True,False,67.80919244714698,0.0,79515:005:0051
9,10,Tesla Model S,False,True,66.93419244714698,5.565807552853016,79515:005:0051
10,11,Tesla Model S,True,False,72.5,0.0,79515:005:0051
11,12,Tesla Model S,True,False,68.46522469120949,0.0,79515:005:0051
12,13,Tesla Model S,False,True,58.6885912599703,13.811408740029698,79515:005:0051
13,14,Tesla Model S,False,True,72.5,0.0,79515:005:0051
14,15,Tesla Model S,False,True,72.5,0.0,79515:005:0051
15,16,Tesla Model S,False,True,72.5,0.0,79515:005:0051
16,17,Tesla Model S,False,True,72.5,0.0,79515:005:0051
17,18,Tesla Model S,True,False,72.5,0.0,79515:005:0051
18,19,Tesla Model S,False,True,66.96739338478461,5.532606615215386,79301:001:0158
19,20,Tesla Model S,True,False,72.5,0.0,79301:001:0158
20,21,Tesla Model S,True,False,69.588778181956,0.0,79301:001:0158
21,22,Tesla Model S,False,True,67.26079842942026,5.239201570579738,79301:001:0158
22,23,Tesla Model S,True,False,72.5,0.0,79301:001:0158
23,24,Tesla Model S,True,False,69.5032614818984,0.0,79301:001:0158
0,1,Tesla Model S,False,True,36.25,16.5,79510:024:0020
1,2,Tesla Model S,False,True,52.75,16.5,79510:024:0020
2,3,Tesla Model S,True,False,69.25,0.0,79510:024:0020
3,4,Tesla Model S,True,False,63.05781974045288,0.0,79510:024:0020
4,5,Tesla Model S,False,True,59.0551583495142,13.444841650485799,79510:024:0020
5,6,Tesla Model S,False,True,72.5,0.0,79510:024:0020
6,7,Tesla Model S,False,True,72.5,0.0,79501:002:0541
7,8,Tesla Model S,True,False,72.5,0.0,79501:002:0541
8,9,Tesla Model S,True,False,61.871973213026145,0.0,79501:002:0541
9,10,Tesla Model S,False,True,59.14188584382354,13.358114156176462,79501:002:0541
10,11,Tesla Model S,False,True,72.5,0.0,79501:002:0541
11,12,Tesla Model S,False,True,72.5,0.0,79501:002:0541
12,13,Tesla Model S,False,True,72.5,0.0,79501:002:0541
13,14,Tesla Model S,False,True,72.5,0.0,79501:002:0541
14,15,Tesla Model S,True,False,72.5,0.0,79501:002:0541
15,16,Tesla Model S,False,True,70.0428087956182,2.4571912043818003,79501:002:0541
16,17,Tesla Model S,True,False,72.5,0.0,79501:002:0541
17,18,Tesla Model S,True,False,68.81567872580308,0.0,79501:002:0541
18,19,Tesla Model S,False,True,64.84288192972394,7.657118070276056,79510:024:0020
19,20,Tesla Model S,True,False,72.5,0.0,79510:024:0020
20,21,Tesla Model S,True,False,71.625,0.0,79510:024:0020
21,22,Tesla Model S,False,True,68.56464645119756,3.935353548802439,79510:024:0020
22,23,Tesla Model S,False,True,72.5,0.0,79510:024:0020
23,24,Tesla Model S,True,False,72.5,0.0,79510:024:0020
0,1,Nissan Leaf e+,False,True,36.25,6.600000000000001,79508:030:0003
1,2,Nissan Leaf e+,False,True,42.85,6.600000000000001,79508:030:0003
2,3,Nissan Leaf e+,False,True,49.45,6.549999999999997,79508:030:0003
3,4,Nissan Leaf e+,True,False,56.0,0.0,79508:030:0003
4,5,Nissan Leaf e+,False,True,40.52,6.600000000000001,79508:030:0003
5,6,Nissan Leaf e+,False,True,47.120000000000005,6.600000000000001,79508:030:0003
6,7,Nissan Leaf e+,True,False,53.720000000000006,0.0,79301:001:0571
7,8,Nissan Leaf e+,True,False,52.86000000000001,0.0,79301:001:0571
8,9,Nissan Leaf e+,True,False,52.00000000000001,0.0,79301:001:0571
9,10,Nissan Leaf e+,False,True,51.14000000000001,4.859999999999992,79301:001:0571
10,11,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0571
11,12,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0571
12,13,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0571
13,14,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0571
14,15,Nissan Leaf e+,True,False,56.0,0.0,79301:001:0571
15,16,Nissan Leaf e+,False,True,49.46150466404471,6.5384953359552895,79301:001:0571
16,17,Nissan Leaf e+,False,True,56.0,0.0,79301:001:0571
17,18,Nissan Leaf e+,True,False,56.0,0.0,79301:001:0571
18,19,Nissan Leaf e+,True,False,45.822696055972294,0.0,79508:030:0003
19,20,Nissan Leaf e+,True,False,41.36621069575152,0.0,79508:030:0003
20,21,Nissan Leaf e+,False,True,35.4913996813402,6.600000000000001,79508:030:0003
21,22,Nissan Leaf e+,False,True,42.0913996813402,6.600000000000001,79508:030:0003
22,23,Nissan Leaf e+,True,False,48.6913996813402,0.0,79508:030:0003
23,24,Nissan Leaf e+,True,False,34.864000148482745,0.0,79508:030:0003
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79504:041:0020
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79504:041:0020
2,3,Volkswagen ID.3,True,False,45.0,0.0,79504:041:0020
3,4,Volkswagen ID.3,False,True,44.195,0.8049999999999997,79504:041:0020
4,5,Volkswagen ID.3,False,True,45.0,0.0,79504:041:0020
5,6,Volkswagen ID.3,True,False,45.0,0.0,79504:041:0020
6,7,Volkswagen ID.3,True,False,44.195,0.0,79511:002:0027
7,8,Volkswagen ID.3,True,False,32.09758820347572,0.0,79511:002:0027
8,9,Volkswagen ID.3,True,False,31.292588203475724,0.0,79511:002:0027
9,10,Volkswagen ID.3,False,True,24.751667735341808,7.199999999999999,79511:002:0027
10,11,Volkswagen ID.3,False,True,31.951667735341807,7.200000000000003,79511:002:0027
11,12,Volkswagen ID.3,False,True,39.15166773534181,5.84833226465819,79511:002:0027
12,13,Volkswagen ID.3,False,True,45.0,0.0,79511:002:0027
13,14,Volkswagen ID.3,False,True,45.0,0.0,79511:002:0027
14,15,Volkswagen ID.3,False,True,45.0,0.0,79511:002:0027
15,16,Volkswagen ID.3,False,True,45.0,0.0,79511:002:0027
16,17,Volkswagen ID.3,False,True,45.0,0.0,79511:002:0027
17,18,Volkswagen ID.3,False,True,45.0,0.0,79511:002:0027
18,19,Volkswagen ID.3,True,False,45.0,0.0,79504:041:0020
19,20,Volkswagen ID.3,False,True,40.42422498713024,4.575775012869762,79504:041:0020
20,21,Volkswagen ID.3,False,True,45.0,0.0,79504:041:0020
21,22,Volkswagen ID.3,True,False,45.0,0.0,79504:041:0020
22,23,Volkswagen ID.3,True,False,42.72217404703929,0.0,79504:041:0020
23,24,Volkswagen ID.3,True,False,40.73081459526876,0.0,79504:041:0020
0,1,Tesla Model S,False,True,36.25,16.5,79504:052:0008
1,2,Tesla Model S,False,True,52.75,16.5,79504:052:0008
2,3,Tesla Model S,True,False,69.25,0.0,79504:052:0008
3,4,Tesla Model S,False,True,60.988198986765084,11.511801013234916,79504:052:0008
4,5,Tesla Model S,False,True,72.5,0.0,79504:052:0008
5,6,Tesla Model S,True,False,72.5,0.0,79504:052:0008
6,7,Tesla Model S,True,False,65.64562269276654,0.0,79503:004:0072
7,8,Tesla Model S,True,False,52.42926123804557,0.0,79503:004:0072
8,9,Tesla Model S,True,False,50.5545038219902,0.0,79503:004:0072
9,10,Tesla Model S,False,True,45.4873992143509,16.5,79503:004:0072
10,11,Tesla Model S,False,True,61.9873992143509,10.512600785649099,79503:004:0072
11,12,Tesla Model S,False,True,72.5,0.0,79503:004:0072
12,13,Tesla Model S,False,True,72.5,0.0,79503:004:0072
13,14,Tesla Model S,False,True,72.5,0.0,79503:004:0072
14,15,Tesla Model S,False,True,72.5,0.0,79503:004:0072
15,16,Tesla Model S,False,True,72.5,0.0,79503:004:0072
16,17,Tesla Model S,False,True,72.5,0.0,79503:004:0072
17,18,Tesla Model S,False,True,72.5,0.0,79503:004:0072
18,19,Tesla Model S,True,False,72.5,0.0,79504:052:0008
19,20,Tesla Model S,True,False,71.625,0.0,79504:052:0008
20,21,Tesla Model S,True,False,66.13725923484297,0.0,79504:052:0008
21,22,Tesla Model S,False,True,65.26225923484297,7.237740765157028,79504:052:0008
22,23,Tesla Model S,True,False,72.5,0.0,79504:052:0008
23,24,Tesla Model S,False,True,64.8916764808229,7.608323519177105,79504:052:0008
0,1,Renault Zoe,False,True,36.25,4.75,79504:045:0014
1,2,Renault Zoe,False,True,41.0,0.0,79504:045:0014
2,3,Renault Zoe,False,True,41.0,0.0,79504:045:0014
3,4,Renault Zoe,False,True,41.0,0.0,79504:045:0014
4,5,Renault Zoe,False,True,41.0,0.0,79504:045:0014
5,6,Renault Zoe,False,True,41.0,0.0,79504:045:0014
6,7,Renault Zoe,False,True,41.0,0.0,79512:006:0007
7,8,Renault Zoe,False,True,41.0,0.0,79512:006:0007
8,9,Renault Zoe,True,False,41.0,0.0,79512:006:0007
9,10,Renault Zoe,False,True,29.450256350805276,11.549743649194724,79512:006:0007
10,11,Renault Zoe,False,True,41.0,0.0,79512:006:0007
11,12,Renault Zoe,False,True,41.0,0.0,79512:006:0007
12,13,Renault Zoe,False,True,41.0,0.0,79512:006:0007
13,14,Renault Zoe,True,False,41.0,0.0,79512:006:0007
14,15,Renault Zoe,False,True,40.18,0.8200000000000003,79512:006:0007
15,16,Renault Zoe,False,True,41.0,0.0,79512:006:0007
16,17,Renault Zoe,True,False,41.0,0.0,79512:006:0007
17,18,Renault Zoe,True,False,32.65461689475851,0.0,79512:006:0007
18,19,Renault Zoe,False,True,25.67483448517402,15.32516551482598,79504:045:0014
19,20,Renault Zoe,False,True,41.0,0.0,79504:045:0014
20,21,Renault Zoe,True,False,41.0,0.0,79504:045:0014
21,22,Renault Zoe,False,True,35.6358544799863,5.3641455200137,79504:045:0014
22,23,Renault Zoe,False,True,41.0,0.0,79504:045:0014
23,24,Renault Zoe,True,False,41.0,0.0,79504:045:0014
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79501:010:0010
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79501:010:0010
2,3,Volkswagen ID.3,False,True,45.0,0.0,79501:010:0010
3,4,Volkswagen ID.3,False,True,45.0,0.0,79501:010:0010
4,5,Volkswagen ID.3,False,True,45.0,0.0,79501:010:0010
5,6,Volkswagen ID.3,False,True,45.0,0.0,79501:010:0010
6,7,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
7,8,Volkswagen ID.3,True,False,45.0,0.0,79514:008:0021
8,9,Volkswagen ID.3,True,False,42.78736034914055,0.0,79514:008:0021
9,10,Volkswagen ID.3,False,True,41.98236034914055,3.0176396508594507,79514:008:0021
10,11,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
11,12,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
12,13,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
13,14,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
14,15,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
15,16,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
16,17,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
17,18,Volkswagen ID.3,True,False,45.0,0.0,79514:008:0021
18,19,Volkswagen ID.3,True,False,33.53672984223687,0.0,79501:010:0010
19,20,Volkswagen ID.3,True,False,32.731729842236874,0.0,79501:010:0010
20,21,Volkswagen ID.3,False,True,22.39151494408911,7.199999999999999,79501:010:0010
21,22,Volkswagen ID.3,True,False,29.59151494408911,0.0,79501:010:0010
22,23,Volkswagen ID.3,False,True,28.78651494408911,7.199999999999999,79501:010:0010
23,24,Volkswagen ID.3,True,False,35.98651494408911,0.0,79501:010:0010
0,1,Tesla Model S,False,True,36.25,16.5,79515:005:0011
1,2,Tesla Model S,False,True,52.75,16.5,79515:005:0011
2,3,Tesla Model S,False,True,69.25,3.25,79515:005:0011
3,4,Tesla Model S,False,True,72.5,0.0,79515:005:0011
4,5,Tesla Model S,False,True,72.5,0.0,79515:005:0011
5,6,Tesla Model S,False,True,72.5,0.0,79515:005:0011
6,7,Tesla Model S,False,True,72.5,0.0,79503:002:0003
7,8,Tesla Model S,True,False,72.5,0.0,79503:002:0003
8,9,Tesla Model S,True,False,70.4320117042431,0.0,79503:002:0003
9,10,Tesla Model S,False,True,60.55240171534329,11.947598284656713,79503:002:0003
10,11,Tesla Model S,False,True,72.5,0.0,79503:002:0003
11,12,Tesla Model S,False,True,72.5,0.0,79503:002:0003
12,13,Tesla Model S,False,True,72.5,0.0,79503:002:0003
13,14,Tesla Model S,False,True,72.5,0.0,79503:002:0003
14,15,Tesla Model S,False,True,72.5,0.0,79503:002:0003
15,16,Tesla Model S,True,False,72.5,0.0,79503:002:0003
16,17,Tesla Model S,True,False,60.34512854508682,0.0,79503:002:0003
17,18,Tesla Model S,False,True,53.72003114559932,16.5,79503:002:0003
18,19,Tesla Model S,True,False,70.22003114559932,0.0,79515:005:0011
19,20,Tesla Model S,True,False,64.94861679650704,0.0,79515:005:0011
20,21,Tesla Model S,False,True,63.09303776057189,9.406962239428111,79515:005:0011
21,22,Tesla Model S,True,False,72.5,0.0,79515:005:0011
22,23,Tesla Model S,True,False,64.58368763170687,0.0,79515:005:0011
23,24,Tesla Model S,False,True,56.59398314526926,15.906016854730737,79515:005:0011
0,1,Renault Zoe,False,True,36.25,4.75,79504:051:0029
1,2,Renault Zoe,False,True,41.0,0.0,79504:051:0029
2,3,Renault Zoe,False,True,41.0,0.0,79504:051:0029
3,4,Renault Zoe,False,True,41.0,0.0,79504:051:0029
4,5,Renault Zoe,False,True,41.0,0.0,79504:051:0029
5,6,Renault Zoe,True,False,41.0,0.0,79504:051:0029
6,7,Renault Zoe,True,False,30.617815560237702,0.0,79502:003:0003
7,8,Renault Zoe,True,False,23.352718188886644,0.0,79502:003:0003
8,9,Renault Zoe,False,True,15.283531531972637,22.0,79502:003:0003
9,10,Renault Zoe,True,False,37.283531531972635,0.0,79502:003:0003
10,11,Renault Zoe,False,True,28.716730009864577,12.283269990135423,79502:003:0003
11,12,Renault Zoe,False,True,41.0,0.0,79502:003:0003
12,13,Renault Zoe,False,True,41.0,0.0,79502:003:0003
13,14,Renault Zoe,False,True,41.0,0.0,79502:003:0003
14,15,Renault Zoe,True,False,41.0,0.0,79502:003:0003
15,16,Renault Zoe,True,False,40.18,0.0,79502:003:0003
16,17,Renault Zoe,True,False,31.131885315619776,0.0,79502:003:0003
17,18,Renault Zoe,False,True,27.057325659962732,13.942674340037268,79502:003:0003
18,19,Renault Zoe,False,True,41.0,0.0,79504:051:0029
19,20,Renault Zoe,False,True,41.0,0.0,79504:051:0029
20,21,Renault Zoe,False,True,41.0,0.0,79504:051:0029
21,22,Renault Zoe,True,False,41.0,0.0,79504:051:0029
22,23,Renault Zoe,False,True,36.86535856302696,4.134641436973041,79504:051:0029
23,24,Renault Zoe,False,True,41.0,0.0,79504:051:0029
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79504:089:0070
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79504:089:0070
2,3,Volkswagen ID.3,True,False,45.0,0.0,79504:089:0070
3,4,Volkswagen ID.3,False,True,33.34262691300847,7.200000000000003,79504:089:0070
4,5,Volkswagen ID.3,False,True,40.542626913008476,4.457373086991524,79504:089:0070
5,6,Volkswagen ID.3,False,True,45.0,0.0,79504:089:0070
6,7,Volkswagen ID.3,True,False,45.0,0.0,79503:004:0072
7,8,Volkswagen ID.3,False,True,44.195,0.8049999999999997,79503:004:0072
8,9,Volkswagen ID.3,True,False,45.0,0.0,79503:004:0072
9,10,Volkswagen ID.3,False,True,44.195,0.8049999999999997,79503:004:0072
10,11,Volkswagen ID.3,False,True,45.0,0.0,79503:004:0072
11,12,Volkswagen ID.3,False,True,45.0,0.0,79503:004:0072
12,13,Volkswagen ID.3,False,True,45.0,0.0,79503:004:0072
13,14,Volkswagen ID.3,True,False,45.0,0.0,79503:004:0072
14,15,Volkswagen ID.3,True,False,44.195,0.0,79503:004:0072
15,16,Volkswagen ID.3,False,True,35.79057493324363,7.200000000000003,79503:004:0072
16,17,Volkswagen ID.3,True,False,42.990574933243636,0.0,79503:004:0072
17,18,Volkswagen ID.3,True,False,34.081315603163034,0.0,79503:004:0072
18,19,Volkswagen ID.3,False,True,25.073365920641734,7.200000000000003,79504:089:0070
19,20,Volkswagen ID.3,False,True,32.27336592064174,7.200000000000003,79504:089:0070
20,21,Volkswagen ID.3,True,False,39.47336592064174,0.0,79504:089:0070
21,22,Volkswagen ID.3,True,False,24.983365920641738,0.0,79504:089:0070
22,23,Volkswagen ID.3,False,True,24.17836592064174,7.199999999999999,79504:089:0070
23,24,Volkswagen ID.3,True,False,31.378365920641738,0.0,79504:089:0070
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79516:018:0204
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79516:018:0204
2,3,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0204
3,4,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0204
4,5,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0204
5,6,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0204
6,7,Volkswagen ID.3,True,False,45.0,0.0,79515:005:0051
7,8,Volkswagen ID.3,True,False,41.31766475141436,0.0,79515:005:0051
8,9,Volkswagen ID.3,True,False,40.51266475141436,0.0,79515:005:0051
9,10,Volkswagen ID.3,True,False,35.74776385982181,0.0,79515:005:0051
10,11,Volkswagen ID.3,False,True,23.95352767569877,7.199999999999999,79515:005:0051
11,12,Volkswagen ID.3,True,False,31.15352767569877,0.0,79515:005:0051
12,13,Volkswagen ID.3,False,True,24.282104568870448,7.199999999999999,79515:005:0051
13,14,Volkswagen ID.3,True,False,31.482104568870447,0.0,79515:005:0051
14,15,Volkswagen ID.3,False,True,27.643521899031022,7.200000000000003,79515:005:0051
15,16,Volkswagen ID.3,False,True,34.843521899031025,7.200000000000003,79515:005:0051
16,17,Volkswagen ID.3,True,False,42.04352189903103,0.0,79515:005:0051
17,18,Volkswagen ID.3,True,False,36.428548766921885,0.0,79515:005:0051
18,19,Volkswagen ID.3,False,True,35.623548766921886,7.200000000000003,79516:018:0204
19,20,Volkswagen ID.3,True,False,42.82354876692189,0.0,79516:018:0204
20,21,Volkswagen ID.3,False,True,37.57440245172995,7.200000000000003,79516:018:0204
21,22,Volkswagen ID.3,True,False,44.774402451729955,0.0,79516:018:0204
22,23,Volkswagen ID.3,True,False,42.84354842528803,0.0,79516:018:0204
23,24,Volkswagen ID.3,True,False,42.03854842528803,0.0,79516:018:0204
0,1,Tesla Model S,False,True,36.25,16.5,79517:028:0013
1,2,Tesla Model S,True,False,52.75,0.0,79517:028:0013
2,3,Tesla Model S,False,True,51.875,16.5,79517:028:0013
3,4,Tesla Model S,False,True,68.375,4.125,79517:028:0013
4,5,Tesla Model S,False,True,72.5,0.0,79517:028:0013
5,6,Tesla Model S,False,True,72.5,0.0,79517:028:0013
6,7,Tesla Model S,True,False,72.5,0.0,79502:003:0003
7,8,Tesla Model S,False,True,71.625,0.875,79502:003:0003
8,9,Tesla Model S,True,False,72.5,0.0,79502:003:0003
9,10,Tesla Model S,True,False,68.79613977203684,0.0,79502:003:0003
10,11,Tesla Model S,True,False,53.22033623279295,0.0,79502:003:0003
11,12,Tesla Model S,False,True,45.3804069970249,16.5,79502:003:0003
12,13,Tesla Model S,False,True,61.8804069970249,10.619593002975101,79502:003:0003
13,14,Tesla Model S,False,True,72.5,0.0,79502:003:0003
14,15,Tesla Model S,True,False,72.5,0.0,79502:003:0003
15,16,Tesla Model S,False,True,64.73769571504327,7.762304284956727,79502:003:0003
16,17,Tesla Model S,True,False,72.5,0.0,79502:003:0003
17,18,Tesla Model S,True,False,67.62623102769574,0.0,79502:003:0003
18,19,Tesla Model S,False,True,62.37007373173003,10.12992626826997,79517:028:0013
19,20,Tesla Model S,True,False,72.5,0.0,79517:028:0013
20,21,Tesla Model S,False,True,65.03197378930325,7.468026210696749,79517:028:0013
21,22,Tesla Model S,False,True,72.5,0.0,79517:028:0013
22,23,Tesla Model S,False,True,72.5,0.0,79517:028:0013
23,24,Tesla Model S,False,True,72.5,0.0,79517:028:0013
0,1,Volkswagen ID.3,False,True,36.25,7.200000000000003,79516:018:0185
1,2,Volkswagen ID.3,False,True,43.45,1.5499999999999972,79516:018:0185
2,3,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0185
3,4,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0185
4,5,Volkswagen ID.3,True,False,45.0,0.0,79516:018:0185
5,6,Volkswagen ID.3,False,True,38.79784714431007,6.202152855689931,79516:018:0185
6,7,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
7,8,Volkswagen ID.3,True,False,45.0,0.0,79514:008:0021
8,9,Volkswagen ID.3,False,True,32.120683306776094,7.200000000000003,79514:008:0021
9,10,Volkswagen ID.3,False,True,39.3206833067761,5.679316693223903,79514:008:0021
10,11,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
11,12,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
12,13,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
13,14,Volkswagen ID.3,False,True,45.0,0.0,79514:008:0021
14,15,Volkswagen ID.3,True,False,45.0,0.0,79514:008:0021
15,16,Volkswagen ID.3,False,True,44.195,0.8049999999999997,79514:008:0021
16,17,Volkswagen ID.3,True,False,45.0,0.0,79514:008:0021
17,18,Volkswagen ID.3,False,True,34.69995453934036,7.200000000000003,79514:008:0021
18,19,Volkswagen ID.3,False,True,41.899954539340364,3.1000454606596364,79516:018:0185
19,20,Volkswagen ID.3,True,False,45.0,0.0,79516:018:0185
20,21,Volkswagen ID.3,False,True,38.12917504994187,6.870824950058129,79516:018:0185
21,22,Volkswagen ID.3,False,True,45.0,0.0,79516:018:0185
22,23,Volkswagen ID.3,True,False,45.0,0.0,79516:018:0185
23,24,Volkswagen ID.3,True,False,43.24658616646375,0.0,79516:018:0185
0,1,Renault Zoe,False,True,36.25,4.75,79514:037:0061
1,2,Renault Zoe,False,True,41.0,0.0,79514:037:0061
2,3,Renault Zoe,False,True,41.0,0.0,79514:037:0061
3,4,Renault Zoe,False,True,41.0,0.0,79514:037:0061
4,5,Renault Zoe,False,True,41.0,0.0,79514:037:0061
5,6,Renault Zoe,False,True,41.0,0.0,79514:037:0061
6,7,Renault Zoe,True,False,41.0,0.0,79507:021:0003
7,8,Renault Zoe,False,True,34.19737183212527,6.80262816787473,79507:021:0003
8,9,Renault Zoe,False,True,41.0,0.0,79507:021:0003
9,10,Renault Zoe,False,True,41.0,0.0,79507:021:0003
10,11,Renault Zoe,False,True,41.0,0.0,79507:021:0003
11,12,Renault Zoe,True,False,41.0,0.0,79507:021:0003
12,13,Renault Zoe,False,True,35.929005129874746,5.070994870125254,79507:021:0003
13,14,Renault Zoe,False,True,41.0,0.0,79507:021:0003
14,15,Renault Zoe,False,True,41.0,0.0,79507:021:0003
15,16,Renault Zoe,False,True,41.0,0.0,79507:021:0003
16,17,Renault Zoe,True,False,41.0,0.0,79507:021:0003
17,18,Renault Zoe,True,False,34.54931350953301,0.0,79507:021:0003
18,19,Renault Zoe,True,False,26.00574552145376,0.0,79514:037:0061
19,20,Renault Zoe,False,True,25.18574552145376,15.81425447854624,79514:037:0061
20,21,Renault Zoe,True,False,41.0,0.0,79514:037:0061
